Address,Municipality,classdesc,usedesc,saledate,saleprice
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,6/1/2012, $1.00 
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,3/25/2004, $1.00 
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,7/26/2006, $1.00 
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,3/3/2008, $1.00 
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,3/8/2007, $1.00 
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,2/28/2014, $1.00 
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,4/8/1999, $1.00 
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,12/17/2007, $1.00 
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,2/20/2014, $1.00 
750 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,6/24/2011, $1.00 
810 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/22/2006, $1.00 
758 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM COMMON PROPERTY,9/20/1995, $1.00 
746 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM COMMON PROPERTY,9/20/1995, $1.00 
0 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM COMMON PROPERTY,9/20/1995, $1.00 
749 FLORIDA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/2/2013, $-   
212 LEBANON AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/27/1993, $1.00 
811 FLORIDA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/7/2006, $1.00 
826 FLORIDA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/23/2000, $1.00 
255 LEBANON AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,1/8/2016, $1.00 
275 LEBANON AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/13/1989, $1.00 
740 FLORIDA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/13/2005, $-   
207 MAGNOLIA PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/5/2016, $1.00 
230 BAYWOOD AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/19/2015, $1.00 
215 MABRICK AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/3/2010, $1.00 
225 MERION DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TOWNHOUSE,5/6/2014, $1.00 
736 E SHADY DR E PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,4/21/1994, $1.00 
101 LAWNCROFT AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,4/9/2015, $1.00 
721 ROSELAWN AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,10/14/2009, $1.00 
722 WISTERIA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM,7/19/2007, $1.00 
30 CORNELL PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/9/1992, $1.00 
4 CORNELL PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/10/2010, $1.00 
159 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/30/1991, $-   
201 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/6/2004, $1.00 
222 BIRCH AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/15/2010, $1.00 
200 BIRCH AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/12/2003, $1.00 
190 BIRCH AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,1/5/1999, $1.00 
203 ADELINE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/20/2005, $1.00 
224 ADELINE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/10/2012, $1.00 
212 ADELINE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,5/5/2009, $-   
201 ADELINE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/6/2006, $1.00 
215 ADELINE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/17/2012, $1.00 
217 ADELINE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/12/2015, $1.00 
221 ADELINE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,5/21/2007, $1.00 
225 ADELINE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/15/2010, $1.00 
243 ADELINE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/8/2004, $1.00 
0 MERION DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM COMMON PROPERTY,1/6/1995, $1.00 
232 MERION DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TOWNHOUSE,4/27/2005, $-   
244 MERION DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TOWNHOUSE,12/28/2004, $1.00 
0 MERION DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM COMMON PROPERTY,1/6/1995, $1.00 
257 MERION DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TOWNHOUSE,1/21/2003, $1.00 
0 MERION DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,CONDOMINIUM COMMON PROPERTY,2/25/2003, $1.00 
163 LANCASTER AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TOWNHOUSE,2/2/2005, $1.00 
0 SCOTT RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,VACANT LAND,3/4/1998, $1.00 
0 SCOTT RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,VACANT LAND,7/1/2003, $1.00 
12 BROADMOOR AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/29/2003, $1.00 
405 PARKSIDE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,10/13/1992, $1.00 
0 SCOTT RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,VACANT LAND,8/14/2003, $1.00 
397 PARKSIDE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/14/2008, $1.00 
214 PARKSIDE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/23/1987, $1.00 
207 PARKSIDE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,5/14/2004, $1.00 
201 RICHLAND RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/10/2013, $1.00 
230 QUESTEND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/24/1999, $1.00 
248 QUESTEND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/24/2004, $1.00 
304 QUESTEND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/7/2015, $1.00 
249 QUESTEND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/23/1999, $1.00 
244 BROADMOOR AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,5/22/2000, $1.00 
256 BROADMOOR AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/7/2013, $1.00 
256 JONQUIL PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/25/2006, $1.00 
300 JONQUIL PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,5/31/1996, $1.00 
271 JONQUIL PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/4/2002, $1.00 
4 HAZEL DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/11/2008, $1.00 
119 JEFFERSON DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/9/1999, $1.00 
121 JEFFERSON DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/24/2003, $1.00 
127 JEFFERSON DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/7/2012, $1.00 
120 JEFFERSON DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/13/2010, $-   
940 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/23/2009, $-   
822 WASHINGTON RD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/21/2015, $-   
924 FLORIDA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/2/1994, $1.00 
912 FLORIDA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/27/2004, $1.00 
904 FLORIDA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,7/10/2007, $1.00 
838 FLORIDA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/18/2002, $1.00 
232 ASHLAND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/10/2014, $1.00 
228 ASHLAND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/29/2010, $1.00 
208 ASHLAND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/21/2015, $1.00 
200 ASHLAND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/13/2012, $-   
245 ASHLAND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/22/1997, $1.00 
251 ASHLAND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/16/2004, $1.00 
240 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/7/2003, $1.00 
232 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,12/23/1986, $1.00 
222 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,12/18/2014, $1.00 
214 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,4/27/1992, $1.00 
218 BARTH AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/10/2008, $1.00 
144 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/24/2004, $1.00 
101 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/8/2016, $-   
55 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/6/2004, $1.00 
1 CORNELL PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/16/2005, $1.00 
40 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/4/1992, $1.00 
70 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,5/28/2014, $1.00 
35 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/16/2012, $1.00 
30 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/30/1994, $1.00 
180 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/23/2015, $1.00 
36 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/4/2005, $1.00 
50 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/22/2010, $1.00 
44 HAZEL DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/11/2008, $1.00 
310 BIRCH AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,1/29/2016, $1.00 
234 BIRCH AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/24/2014, $1.00 
255 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,1/7/2011, $1.00 
200 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,2/18/1999, $1.00 
214 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/24/2004, $1.00 
254 CASTLE SHANNON BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,9/1/2004, $1.00 
90 POPLAR DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/13/2015, $1.00 
98 POPLAR DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,6/28/1993, $1.00 
277 PENNSYLVANIA BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/13/2002, $1.00 
275 PENNSYLVANIA BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/17/2002, $1.00 
240 PENNSYLVANIA BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,7/17/2015, $-   
246 PENNSYLVANIA BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,7/13/2015, $1.00 
256 PENNSYLVANIA BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/13/2014, $1.00 
443 DUQUESNE DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/29/2005, $1.00 
259 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,VACANT LAND,12/8/1997, $1.00 
257 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,12/8/1997, $1.00 
254 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/18/2015, $1.00 
280 LEMOYNE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/18/2002, $1.00 
274 PENNSYLVANIA BLVD PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/20/2004, $-   
313 BIRCH AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/3/2008, $1.00 
339 BIRCH AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/21/1997, $1.00 
319 PARKSIDE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/2/2001, $1.00 
331 PARKSIDE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/9/1988, $1.00 
339 QUESTEND AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/13/1994, $-   
424 FRUITHURST DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/31/2010, $1.00 
404 FRUITHURST DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/13/2000, $-   
400 FRUITHURST DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/17/2008, $1.00 
356 PARKSIDE AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/11/1990, $-   
331 TAMPA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/23/2009, $1.00 
361 TAMPA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/23/2014, $1.00 
371 TAMPA AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/29/2007, $1.00 
343 CASTLE SHANNON BLVD PITTSBURGH PA 15234,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/30/2015, $1.00 
351 SUNSET DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/27/2001, $-   
363 SUNSET DR PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/6/2007, $1.00 
745 PINOAK RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/10/2008, $-   
0 FLINT RIDGE RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,VACANT LAND,11/13/1996, $-   
795 FLINT RIDGE RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/13/1996, $-   
0 PINOAK RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,VACANT LAND,9/4/2013, $1.00 
742 PINOAK RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/4/2013, $1.00 
0 PINOAK RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,VACANT LAND,9/4/2013, $1.00 
0 RUTH ST PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,VACANT LAND,9/4/2013, $1.00 
804 FLINT RIDGE RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/31/2010, $1.00 
824 FLINT RIDGE RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/8/1987, $1.00 
931 RUTH ST PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/20/2000, $1.00 
816 LINDA LN PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,7/19/2006, $1.00 
818 LINDA LN PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/3/2007, $1.00 
79 MOFFETT ST PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/24/2011, $1.00 
456 SERPENTINE DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,1/17/2002, $1.00 
464 SERPENTINE DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,6/28/2013, $1.00 
425 SERPENTINE DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,1/17/2007, $1.00 
415 SERPENTINE DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/26/2015, $1.00 
425 SERRANO AVE PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/30/1994, $-   
429 SERRANO AVE PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/25/1996, $-   
433 SERRANO AVE PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,11/6/1997, $1.00 
439 SERRANO AVE PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/28/2015, $1.00 
445 SERRANO AVE PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/9/1995, $1.00 
420 SERRANO AVE PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,7/21/2008, $1.00 
658 BOWER HILL RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/10/2011, $1.00 
674 BOWER HILL RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,5/12/2003, $1.00 
218 ACADEMY AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,4/30/2010, $1.00 
214 ACADEMY AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/1/2001, $1.00 
494 MAPLETON AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,5/21/1998, $1.00 
486 MAPLETON AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/2/2008, $1.00 
480 MAPLETON AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/25/2006, $1.00 
450 MAPLETON AVE PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/18/1996, $1.00 
439 MARIETTA PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/24/2008, $1.00 
451 MARIETTA PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,7/9/1997, $1.00 
453 MARIETTA PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,7/16/2013, $1.00 
496 MARIETTA PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TOWNHOUSE,8/16/2012, $1.00 
311 ALTOONA PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/19/2016, $1.00 
313 ALTOONA PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/19/2016, $1.00 
540 LANSDALE PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,4/19/1996, $1.00 
536 LANSDALE PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,6/28/2013, $1.00 
540 ALTOONA PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,10/23/2008, $-   
460 MARIETTA PL PITTSBURGH PA 15228,Mt.Lebanon  ,RESIDENTIAL,TWO FAMILY,10/23/2008, $-   
869 BOWER HILL RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/4/2003, $1.00 
849 BOWER HILL RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,9/18/2002, $1.00 
847 BOWER HILL RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/22/2000, $1.00 
856 FOXLAND DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,12/28/2006, $1.00 
860 FOXLAND DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/3/2008, $1.00 
869 FOXLAND DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,7/16/1999, $-   
829 FOXLAND DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,2/18/2010, $1.00 
858 BOWER HILL RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,7/30/2003, $1.00 
905 PARKVIEW DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/9/1989, $1.00 
975 CORACE DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/20/2013, $1.00 
955 CORACE DR PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,3/13/2007, $1.00 
20 MOFFETT ST PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/4/2005, $1.00 
794 CHALMERS PL PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/22/1994, $1.00 
778 CHALMERS PL PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,6/27/2014, $1.00 
793 ELLA ST PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,4/20/2006, $-   
803 BOWER HILL RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,1/24/2008, $1.00 
835 BOWER HILL RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,8/7/2000, $1.00 
840 BOWER HILL RD PITTSBURGH PA 15243,Mt.Lebanon  ,RESIDENTIAL,SINGLE FAMILY,10/23/2012, $1.00 
